date,symbol,action,quantity
2025-10-25,CL=F,sell,18
2025-10-25,GC=F,buy,21
2025-10-25,SI=F,buy,9
2025-10-26,GC=F,sell,40
2025-10-26,SI=F,buy,46
2025-10-26,GC=F,sell,50
2025-10-26,CL=F,buy,32
2025-10-26,SI=F,sell,23
2025-10-26,CL=F,sell,58
2025-10-26,SI=F,buy,47
2025-10-26,GC=F,sell,37
2025-10-27,CL=F,sell,70
2025-10-27,CL=F,buy,44
2025-10-27,GC=F,buy,35
2025-10-27,GC=F,buy,48
2025-10-27,CL=F,buy,13
2025-10-27,GC=F,buy,36
2025-10-27,GC=F,buy,10
2025-10-28,CL=F,sell,48
2025-10-28,CL=F,buy,30
2025-10-28,SI=F,buy,4
2025-10-28,CL=F,sell,80
2025-10-29,CL=F,sell,17
2025-10-29,SI=F,buy,49
2025-10-29,GC=F,sell,87
2025-10-29,GC=F,sell,59
2025-10-29,CL=F,buy,45
2025-10-29,CL=F,buy,19
2025-10-30,GC=F,sell,40
2025-10-30,CL=F,sell,66
2025-10-30,GC=F,buy,40
2025-10-30,GC=F,sell,91
2025-10-30,CL=F,sell,69
2025-10-30,CL=F,buy,17
2025-10-30,CL=F,sell,32
2025-10-31,GC=F,sell,49
2025-10-31,CL=F,sell,45
2025-10-31,GC=F,buy,10
2025-11-01,CL=F,buy,37
2025-11-01,GC=F,buy,14
2025-11-01,SI=F,buy,20
2025-11-01,CL=F,sell,84
2025-11-01,SI=F,sell,59
2025-11-01,CL=F,sell,25
2025-11-01,CL=F,buy,27
2025-11-01,CL=F,sell,12
2025-11-01,SI=F,buy,45
2025-11-01,CL=F,sell,80
2025-11-01,GC=F,sell,92
2025-11-01,CL=F,sell,92
2025-11-01,SI=F,sell,97
2025-11-01,SI=F,buy,26
2025-11-02,SI=F,buy,42
2025-11-02,GC=F,sell,74
2025-11-02,GC=F,sell,66
2025-11-02,SI=F,sell,85
2025-11-02,SI=F,buy,40
2025-11-02,GC=F,sell,82
2025-11-03,SI=F,sell,57
2025-11-03,GC=F,buy,48
2025-11-03,CL=F,buy,23
2025-11-03,CL=F,buy,32
2025-11-03,CL=F,sell,73
2025-11-03,SI=F,sell,22
2025-11-03,CL=F,sell,62
2025-11-03,GC=F,sell,53
2025-11-04,CL=F,sell,48
2025-11-04,CL=F,sell,28
2025-11-04,CL=F,sell,72
2025-11-04,SI=F,buy,2
2025-11-04,GC=F,sell,46
2025-11-04,CL=F,sell,60
2025-11-04,GC=F,buy,14
2025-11-05,SI=F,buy,5
2025-11-05,SI=F,buy,30
2025-11-05,CL=F,buy,40
2025-11-05,GC=F,sell,83
2025-11-05,SI=F,sell,10
2025-11-05,CL=F,buy,29
2025-11-06,CL=F,buy,19
2025-11-07,GC=F,buy,30
2025-11-07,GC=F,sell,70
2025-11-07,CL=F,sell,24
2025-11-07,GC=F,sell,90
2025-11-07,CL=F,sell,20
2025-11-07,SI=F,buy,18
2025-11-07,CL=F,sell,85
2025-11-07,GC=F,sell,10
2025-11-07,CL=F,sell,26
2025-11-07,GC=F,buy,24
2025-11-07,SI=F,buy,24
2025-11-07,GC=F,buy,24
2025-11-08,SI=F,buy,37
2025-11-08,CL=F,sell,71
2025-11-08,GC=F,buy,42
2025-11-08,GC=F,sell,86
2025-11-08,CL=F,sell,72
2025-11-08,CL=F,buy,46
2025-11-08,GC=F,sell,44
2025-11-09,GC=F,buy,12
2025-11-09,SI=F,buy,39
2025-11-10,SI=F,buy,36
2025-11-10,CL=F,buy,12
2025-11-10,CL=F,sell,18
2025-11-10,CL=F,buy,18
2025-11-10,SI=F,buy,36
2025-11-10,GC=F,buy,35
2025-11-10,SI=F,sell,60
2025-11-10,GC=F,sell,19
2025-11-11,GC=F,buy,20
2025-11-11,SI=F,buy,31
2025-11-11,CL=F,buy,5
2025-11-11,CL=F,buy,3
2025-11-11,CL=F,buy,38
2025-11-11,SI=F,buy,46
2025-11-11,CL=F,sell,30
2025-11-12,GC=F,sell,97
2025-11-12,SI=F,sell,92
2025-11-12,GC=F,buy,1
2025-11-12,GC=F,buy,32
2025-11-12,CL=F,sell,93
2025-11-12,CL=F,sell,56
2025-11-12,SI=F,sell,89
2025-11-12,CL=F,buy,43
2025-11-12,CL=F,buy,11
2025-11-12,CL=F,sell,64
2025-11-13,CL=F,sell,38
2025-11-13,GC=F,sell,29
2025-11-13,CL=F,sell,59
2025-11-14,CL=F,buy,43
2025-11-14,CL=F,sell,18
2025-11-14,CL=F,buy,10
2025-11-14,CL=F,buy,5
2025-11-14,SI=F,sell,51
2025-11-14,GC=F,sell,42
2025-11-14,CL=F,buy,30
2025-11-15,CL=F,buy,32
2025-11-15,CL=F,buy,33
2025-11-15,CL=F,sell,11
2025-11-15,SI=F,sell,94
2025-11-15,GC=F,buy,36
2025-11-15,SI=F,sell,43
2025-11-15,SI=F,sell,99
2025-11-15,GC=F,sell,57
2025-11-15,GC=F,buy,38
2025-11-16,CL=F,buy,50
2025-11-16,CL=F,sell,79
2025-11-16,GC=F,sell,18
2025-11-16,GC=F,sell,25
2025-11-16,CL=F,buy,27
2025-11-16,CL=F,buy,23
2025-11-16,GC=F,sell,71
2025-11-17,CL=F,sell,20
2025-11-17,CL=F,buy,31
2025-11-17,GC=F,sell,32
2025-11-17,GC=F,buy,34
2025-11-17,GC=F,sell,34
2025-11-17,CL=F,sell,30
2025-11-17,SI=F,buy,9
2025-11-17,SI=F,buy,33
2025-11-17,SI=F,sell,86
2025-11-17,SI=F,buy,16
2025-11-18,CL=F,sell,38
2025-11-18,CL=F,buy,2
2025-11-18,CL=F,sell,41
2025-11-18,CL=F,sell,19
2025-11-18,GC=F,sell,50
2025-11-18,SI=F,buy,4
2025-11-19,GC=F,buy,37
2025-11-19,CL=F,sell,77
2025-11-19,GC=F,sell,99
2025-11-19,CL=F,sell,92
2025-11-19,GC=F,sell,75
2025-11-19,CL=F,sell,88
2025-11-19,CL=F,buy,7
2025-11-19,CL=F,buy,27
2025-11-20,CL=F,buy,47
2025-11-20,CL=F,buy,26
2025-11-20,GC=F,buy,33
2025-11-20,SI=F,buy,48
2025-11-20,GC=F,sell,90
2025-11-20,SI=F,sell,32
2025-11-20,CL=F,buy,2
2025-11-21,GC=F,sell,47
2025-11-21,GC=F,buy,37
2025-11-21,GC=F,buy,5
2025-11-21,CL=F,buy,5
2025-11-21,SI=F,sell,48
2025-11-22,GC=F,sell,85
2025-11-22,GC=F,sell,81
2025-11-22,SI=F,sell,82
2025-11-22,GC=F,sell,42
2025-11-22,CL=F,buy,32
2025-11-22,GC=F,sell,93
2025-11-22,SI=F,sell,73
2025-11-23,CL=F,buy,46
2025-11-23,SI=F,buy,45
2025-11-23,CL=F,sell,20
2025-11-23,SI=F,sell,100
2025-11-24,CL=F,sell,100
2025-11-24,GC=F,sell,56
2025-11-24,CL=F,sell,23
2025-11-24,SI=F,sell,60
2025-11-25,SI=F,buy,46
2025-11-25,GC=F,sell,73
2025-11-25,SI=F,buy,4
2025-11-25,CL=F,sell,43
2025-11-25,CL=F,buy,20
2025-11-26,CL=F,sell,45
2025-11-26,CL=F,sell,69
2025-11-26,GC=F,sell,13
2025-11-26,SI=F,buy,47
2025-11-26,GC=F,sell,60
2025-11-27,GC=F,sell,18
2025-11-27,CL=F,sell,87
2025-11-27,CL=F,buy,5
2025-11-27,SI=F,sell,62
2025-11-27,GC=F,buy,40
2025-11-27,CL=F,sell,15
2025-11-28,GC=F,buy,48
2025-11-28,CL=F,sell,94
2025-11-28,CL=F,buy,35
2025-11-28,GC=F,buy,11
2025-11-28,CL=F,buy,49
2025-11-28,CL=F,sell,89
2025-11-28,GC=F,buy,42
2025-11-29,GC=F,buy,38
2025-11-29,SI=F,buy,27
2025-11-29,GC=F,sell,42
2025-11-29,GC=F,sell,61
2025-11-29,SI=F,buy,16
2025-11-29,CL=F,buy,42
2025-11-30,CL=F,sell,54
2025-11-30,SI=F,buy,13
2025-11-30,CL=F,sell,31
2025-11-30,GC=F,buy,15
2025-11-30,SI=F,buy,33
2025-11-30,GC=F,sell,56
2025-11-30,CL=F,sell,44
2025-12-01,CL=F,buy,27
2025-12-01,SI=F,buy,36
2025-12-01,SI=F,buy,22
2025-12-01,GC=F,sell,76
2025-12-02,GC=F,buy,40
2025-12-02,CL=F,sell,99
2025-12-02,CL=F,buy,8
2025-12-02,CL=F,sell,96
2025-12-02,SI=F,sell,95
2025-12-02,CL=F,buy,2
2025-12-02,SI=F,sell,47
2025-12-02,SI=F,buy,49
2025-12-02,SI=F,sell,32
2025-12-02,CL=F,buy,3
2025-12-02,GC=F,sell,11
2025-12-02,GC=F,buy,12
2025-12-03,GC=F,buy,45
2025-12-03,GC=F,sell,90
2025-12-03,GC=F,sell,27
2025-12-03,CL=F,buy,3
2025-12-03,CL=F,sell,76
2025-12-04,SI=F,sell,82
2025-12-04,GC=F,buy,50
2025-12-04,CL=F,buy,11
2025-12-04,CL=F,buy,13
2025-12-04,CL=F,buy,40
2025-12-04,CL=F,sell,66
2025-12-04,CL=F,buy,33
2025-12-04,SI=F,sell,14
2025-12-04,GC=F,buy,36
2025-12-05,SI=F,buy,4
2025-12-05,CL=F,sell,46
2025-12-05,CL=F,sell,24
2025-12-05,GC=F,buy,32
2025-12-05,CL=F,buy,44
2025-12-05,SI=F,sell,37
2025-12-05,GC=F,sell,78
2025-12-05,GC=F,sell,48
2025-12-06,SI=F,buy,4
2025-12-06,CL=F,sell,66
2025-12-06,GC=F,sell,84
2025-12-06,CL=F,buy,34
2025-12-06,GC=F,sell,13
2025-12-07,GC=F,sell,61
2025-12-07,GC=F,buy,45
2025-12-07,CL=F,sell,83
2025-12-07,CL=F,buy,6
2025-12-07,SI=F,sell,71
2025-12-07,CL=F,sell,68
2025-12-07,CL=F,buy,38
2025-12-07,CL=F,buy,48
2025-12-07,SI=F,buy,10
2025-12-07,CL=F,sell,13
2025-12-07,CL=F,buy,27
2025-12-08,CL=F,buy,10
2025-12-08,SI=F,sell,72
2025-12-08,GC=F,buy,22
2025-12-08,CL=F,sell,41
2025-12-08,GC=F,buy,9
2025-12-08,GC=F,sell,61
2025-12-08,GC=F,sell,84
2025-12-09,CL=F,buy,48
2025-12-09,GC=F,buy,20
2025-12-09,CL=F,sell,70
2025-12-09,CL=F,sell,11
2025-12-09,CL=F,buy,37
2025-12-09,GC=F,buy,4
2025-12-10,SI=F,sell,70
2025-12-10,GC=F,buy,26
2025-12-10,GC=F,buy,30
2025-12-10,CL=F,sell,12
2025-12-10,CL=F,buy,43
2025-12-11,CL=F,sell,85
2025-12-11,SI=F,sell,80
2025-12-11,CL=F,buy,19
2025-12-11,SI=F,sell,88
2025-12-11,GC=F,buy,23
2025-12-11,GC=F,sell,84
2025-12-12,GC=F,buy,26
2025-12-12,GC=F,buy,18
2025-12-12,GC=F,buy,32
2025-12-12,CL=F,sell,35
2025-12-12,CL=F,buy,24
2025-12-12,GC=F,sell,75
2025-12-13,SI=F,buy,6
2025-12-13,SI=F,buy,13
2025-12-13,GC=F,buy,31
2025-12-13,SI=F,buy,33
2025-12-14,CL=F,buy,7
2025-12-14,CL=F,sell,36
2025-12-14,CL=F,buy,49
2025-12-15,SI=F,sell,24
2025-12-15,CL=F,sell,45
2025-12-15,GC=F,sell,27
2025-12-15,CL=F,sell,17
2025-12-15,CL=F,sell,52
2025-12-16,SI=F,sell,47
2025-12-16,GC=F,buy,1
2025-12-16,GC=F,sell,51
2025-12-16,CL=F,sell,53
2025-12-17,SI=F,buy,30
2025-12-17,GC=F,sell,61
2025-12-17,GC=F,buy,37
2025-12-17,CL=F,buy,31
2025-12-17,GC=F,buy,22
2025-12-17,GC=F,sell,45
2025-12-17,CL=F,sell,12
2025-12-17,CL=F,sell,33
2025-12-17,GC=F,sell,12
2025-12-17,CL=F,sell,35
2025-12-17,GC=F,buy,42
2025-12-18,SI=F,sell,16
2025-12-18,SI=F,buy,28
2025-12-18,SI=F,buy,15
2025-12-18,SI=F,sell,11
2025-12-19,SI=F,buy,24
2025-12-19,SI=F,buy,20
2025-12-19,CL=F,sell,37
2025-12-19,GC=F,sell,74
2025-12-19,GC=F,buy,23
2025-12-19,GC=F,sell,62
2025-12-19,CL=F,buy,11
2025-12-19,CL=F,sell,99
2025-12-20,SI=F,buy,31
2025-12-20,CL=F,buy,48
2025-12-20,CL=F,sell,34
2025-12-20,GC=F,buy,26
2025-12-20,SI=F,buy,39
2025-12-20,CL=F,sell,88
2025-12-20,GC=F,buy,38
2025-12-21,SI=F,buy,5
2025-12-21,SI=F,buy,26
2025-12-21,GC=F,sell,72
2025-12-21,SI=F,buy,39
2025-12-21,GC=F,sell,77
2025-12-21,CL=F,buy,26
2025-12-22,SI=F,buy,1
2025-12-22,GC=F,sell,51
2025-12-22,CL=F,buy,4
2025-12-22,GC=F,sell,59
2025-12-22,CL=F,sell,60
2025-12-22,GC=F,sell,44
2025-12-22,CL=F,sell,45
2025-12-23,CL=F,buy,21
2025-12-23,CL=F,sell,36
2025-12-23,SI=F,sell,35
2025-12-23,CL=F,buy,32
2025-12-23,GC=F,sell,80
2025-12-24,SI=F,sell,60
2025-12-24,CL=F,buy,27
2025-12-24,SI=F,sell,82
2025-12-24,CL=F,sell,36
2025-12-24,SI=F,buy,16
2025-12-25,GC=F,buy,30
2025-12-25,SI=F,buy,2
2025-12-25,GC=F,buy,37
2025-12-25,GC=F,sell,22
2025-12-25,CL=F,buy,11
2025-12-25,GC=F,buy,49
2025-12-25,SI=F,sell,88
2025-12-25,GC=F,buy,7
2025-12-26,SI=F,buy,45
2025-12-26,CL=F,sell,51
2025-12-26,CL=F,sell,47
2025-12-26,GC=F,buy,45
2025-12-27,CL=F,sell,43
2025-12-27,CL=F,buy,19
2025-12-27,CL=F,buy,20
2025-12-27,SI=F,buy,34
2025-12-27,CL=F,sell,54
2025-12-27,CL=F,sell,22
2025-12-27,GC=F,buy,7
2025-12-28,CL=F,sell,86
2025-12-28,SI=F,sell,36
2025-12-28,SI=F,sell,88
2025-12-28,CL=F,sell,22
2025-12-28,GC=F,sell,63
2025-12-29,SI=F,sell,22
2025-12-29,GC=F,sell,16
2025-12-29,GC=F,sell,72
2025-12-29,GC=F,buy,49
2025-12-29,GC=F,sell,54
2025-12-29,GC=F,buy,33
2025-12-29,CL=F,sell,30
2025-12-29,GC=F,buy,7
2025-12-29,SI=F,buy,27
2025-12-30,GC=F,sell,88
2025-12-30,GC=F,sell,38
2025-12-30,SI=F,buy,1
2025-12-30,CL=F,sell,90
2025-12-30,CL=F,sell,51
2025-12-30,CL=F,sell,89
2025-12-30,GC=F,sell,14
2025-12-30,GC=F,sell,42
2025-12-30,GC=F,sell,91
2025-12-30,SI=F,sell,35
2025-12-30,GC=F,sell,81
2025-12-31,CL=F,buy,46
2025-12-31,CL=F,sell,59
2025-12-31,GC=F,sell,75
2025-12-31,CL=F,sell,11
2025-12-31,GC=F,sell,81
2025-12-31,GC=F,buy,27
2025-12-31,SI=F,buy,37
2025-12-31,SI=F,buy,40
2026-01-01,CL=F,sell,53
2026-01-01,CL=F,sell,84
2026-01-01,SI=F,buy,30
2026-01-01,CL=F,buy,18
2026-01-01,GC=F,buy,33
2026-01-02,GC=F,sell,85
2026-01-02,SI=F,buy,31
2026-01-02,CL=F,sell,42
2026-01-02,CL=F,buy,33
2026-01-02,SI=F,sell,34
2026-01-02,SI=F,buy,25
2026-01-02,SI=F,sell,97
2026-01-02,SI=F,sell,20
2026-01-02,GC=F,buy,38
2026-01-02,CL=F,buy,28
2026-01-03,SI=F,buy,41
2026-01-03,CL=F,sell,28
2026-01-03,GC=F,sell,23
2026-01-03,GC=F,buy,14
2026-01-03,SI=F,sell,30
2026-01-03,SI=F,sell,50
2026-01-03,GC=F,sell,74
2026-01-04,GC=F,sell,16
2026-01-04,SI=F,sell,85
2026-01-04,SI=F,sell,72
2026-01-05,SI=F,buy,24
2026-01-05,GC=F,sell,41
2026-01-05,SI=F,sell,33
2026-01-05,CL=F,sell,56
2026-01-05,SI=F,sell,33
2026-01-05,SI=F,sell,95
2026-01-06,CL=F,sell,73
2026-01-06,CL=F,buy,16
2026-01-06,CL=F,sell,92
2026-01-06,GC=F,buy,32
2026-01-06,GC=F,buy,19
2026-01-06,SI=F,sell,55
2026-01-06,GC=F,sell,79
2026-01-07,GC=F,sell,80
2026-01-07,SI=F,sell,91
2026-01-07,CL=F,buy,10
2026-01-07,GC=F,sell,71
2026-01-07,SI=F,sell,12
2026-01-07,SI=F,buy,6
2026-01-08,SI=F,sell,80
2026-01-08,CL=F,sell,27
2026-01-08,SI=F,sell,48
2026-01-08,SI=F,sell,38
2026-01-08,GC=F,buy,8
2026-01-08,GC=F,sell,31
2026-01-08,GC=F,sell,77
2026-01-08,GC=F,buy,13
2026-01-09,CL=F,sell,19
2026-01-09,GC=F,buy,18
2026-01-09,CL=F,buy,34
2026-01-09,GC=F,sell,85
2026-01-09,SI=F,sell,50
2026-01-09,SI=F,buy,44
2026-01-09,CL=F,sell,47
2026-01-09,GC=F,buy,31
2026-01-09,CL=F,sell,56
2026-01-10,CL=F,buy,44
2026-01-10,CL=F,sell,80
2026-01-10,GC=F,sell,60
2026-01-10,CL=F,buy,42
2026-01-10,CL=F,sell,93
2026-01-10,CL=F,sell,100
2026-01-11,SI=F,sell,21
2026-01-11,GC=F,buy,50
2026-01-11,CL=F,buy,3
2026-01-11,SI=F,sell,22
2026-01-12,GC=F,sell,43
2026-01-12,GC=F,sell,75
2026-01-12,GC=F,sell,68
2026-01-12,GC=F,buy,9
2026-01-13,GC=F,buy,24
2026-01-13,GC=F,sell,16
2026-01-13,GC=F,buy,49
2026-01-14,CL=F,buy,49
2026-01-14,GC=F,buy,30
2026-01-14,SI=F,buy,1
2026-01-14,GC=F,sell,67
2026-01-15,GC=F,sell,22
2026-01-15,SI=F,buy,44
2026-01-15,CL=F,buy,31
2026-01-15,CL=F,buy,10
2026-01-15,CL=F,buy,49
2026-01-15,CL=F,sell,53
2026-01-15,SI=F,buy,17
2026-01-15,SI=F,sell,58
2026-01-16,GC=F,sell,69
2026-01-16,CL=F,sell,16
2026-01-16,SI=F,sell,51
2026-01-16,GC=F,sell,72
2026-01-16,CL=F,buy,42
2026-01-16,CL=F,sell,24
2026-01-17,SI=F,buy,45
2026-01-17,CL=F,sell,88
2026-01-17,CL=F,sell,81
2026-01-17,GC=F,sell,44
2026-01-17,GC=F,buy,21
2026-01-17,GC=F,buy,18
2026-01-17,GC=F,buy,44
2026-01-17,CL=F,sell,85
2026-01-17,SI=F,buy,10
2026-01-17,CL=F,buy,40
2026-01-17,GC=F,sell,90
2026-01-17,GC=F,buy,39
2026-01-17,GC=F,sell,63
2026-01-18,GC=F,sell,49
2026-01-18,CL=F,buy,44
2026-01-18,GC=F,sell,62
2026-01-18,CL=F,sell,36
2026-01-19,CL=F,sell,54
2026-01-19,CL=F,buy,13
2026-01-19,GC=F,sell,29
2026-01-19,CL=F,buy,47
2026-01-19,SI=F,sell,29
2026-01-20,GC=F,sell,97
2026-01-20,GC=F,buy,43
2026-01-20,GC=F,buy,16
2026-01-20,GC=F,sell,40
2026-01-20,CL=F,sell,67
2026-01-21,CL=F,sell,20
2026-01-21,SI=F,sell,54
2026-01-21,CL=F,buy,19
2026-01-21,CL=F,sell,49
2026-01-21,CL=F,sell,74
2026-01-22,SI=F,sell,57
2026-01-22,GC=F,sell,38
2026-01-22,SI=F,buy,24
2026-01-22,CL=F,buy,17
2026-01-23,CL=F,sell,10
2026-01-23,GC=F,sell,84
2026-01-23,CL=F,buy,35
2026-01-23,SI=F,buy,48
2026-01-23,GC=F,buy,3
2026-01-23,GC=F,sell,74
2026-01-23,GC=F,sell,72
2026-01-23,CL=F,buy,35
2026-01-24,GC=F,sell,11
2026-01-24,CL=F,buy,23
2026-01-24,GC=F,buy,34
2026-01-24,SI=F,buy,23
2026-01-24,SI=F,sell,58
2026-01-24,SI=F,buy,43
2026-01-25,SI=F,sell,82
2026-01-25,SI=F,buy,21
2026-01-25,CL=F,sell,94
2026-01-25,SI=F,sell,59
2026-01-26,CL=F,buy,31
2026-01-26,GC=F,buy,37
2026-01-26,GC=F,buy,45
2026-01-26,CL=F,sell,32
2026-01-26,GC=F,buy,38
2026-01-26,GC=F,sell,48
2026-01-27,CL=F,buy,45
2026-01-27,CL=F,buy,37
2026-01-27,SI=F,buy,6
2026-01-27,CL=F,sell,88
2026-01-27,GC=F,buy,12
2026-01-27,CL=F,sell,10
2026-01-28,CL=F,buy,2
2026-01-28,SI=F,buy,23
2026-01-28,GC=F,sell,79
2026-01-28,GC=F,buy,38
2026-01-29,GC=F,sell,67
2026-01-29,GC=F,sell,99
2026-01-29,CL=F,sell,15
2026-01-29,SI=F,buy,12
2026-01-29,CL=F,sell,63
2026-01-29,GC=F,sell,43
2026-01-29,GC=F,sell,27
2026-01-30,SI=F,buy,23
2026-01-30,CL=F,buy,41
2026-01-30,CL=F,sell,60
2026-01-30,GC=F,sell,94
2026-01-30,SI=F,buy,20
2026-01-30,CL=F,sell,96
2026-01-31,CL=F,sell,62
2026-01-31,CL=F,sell,79
2026-01-31,GC=F,buy,42
2026-01-31,GC=F,sell,34
2026-01-31,GC=F,buy,3
2026-01-31,SI=F,sell,63
2026-01-31,GC=F,sell,25
2026-01-31,CL=F,buy,32
2026-01-31,GC=F,buy,9
2026-01-31,SI=F,sell,11
2026-01-31,GC=F,sell,34
2026-01-31,CL=F,sell,11
2026-02-01,GC=F,buy,28
2026-02-01,GC=F,sell,46
2026-02-01,CL=F,buy,48
2026-02-01,CL=F,sell,42
2026-02-01,GC=F,buy,3
2026-02-01,CL=F,buy,18
2026-02-02,CL=F,buy,15
2026-02-02,SI=F,sell,10
2026-02-02,SI=F,buy,25
2026-02-02,SI=F,sell,90
2026-02-02,GC=F,buy,2
2026-02-02,SI=F,sell,96
2026-02-02,GC=F,buy,20
2026-02-03,CL=F,sell,62
2026-02-03,CL=F,buy,32
2026-02-03,CL=F,buy,5
2026-02-03,CL=F,sell,69
2026-02-03,SI=F,buy,44
2026-02-03,GC=F,buy,16
2026-02-04,SI=F,buy,25
2026-02-04,GC=F,buy,26
2026-02-05,CL=F,buy,27
2026-02-05,CL=F,sell,82
2026-02-05,GC=F,sell,69
2026-02-05,GC=F,buy,50
2026-02-05,CL=F,buy,32
2026-02-05,CL=F,buy,25
2026-02-06,GC=F,buy,50
2026-02-06,SI=F,sell,60
2026-02-06,SI=F,sell,100
2026-02-06,GC=F,buy,7
2026-02-06,GC=F,sell,98
2026-02-06,SI=F,sell,88
2026-02-07,CL=F,buy,47
2026-02-07,CL=F,sell,49
2026-02-07,CL=F,sell,22
2026-02-07,GC=F,buy,49
2026-02-07,CL=F,buy,42
2026-02-07,CL=F,sell,43
2026-02-07,SI=F,buy,17
2026-02-07,CL=F,buy,39
2026-02-07,SI=F,sell,80
2026-02-07,GC=F,buy,34
2026-02-07,GC=F,sell,98
2026-02-08,CL=F,sell,78
2026-02-08,CL=F,buy,35
2026-02-08,GC=F,sell,21
2026-02-08,CL=F,sell,74
2026-02-08,GC=F,sell,13
2026-02-08,CL=F,buy,41
2026-02-09,SI=F,buy,4
2026-02-09,GC=F,sell,38
2026-02-09,CL=F,sell,85
2026-02-09,GC=F,buy,41
2026-02-10,GC=F,buy,18
2026-02-10,GC=F,sell,73
2026-02-10,CL=F,buy,9
2026-02-10,SI=F,buy,33
2026-02-10,CL=F,buy,6
2026-02-10,SI=F,buy,28
2026-02-11,CL=F,buy,34
2026-02-11,SI=F,sell,52
2026-02-11,GC=F,buy,46
2026-02-11,CL=F,sell,20
2026-02-11,CL=F,sell,27
2026-02-11,CL=F,buy,9
2026-02-11,GC=F,buy,36
2026-02-11,CL=F,sell,58
2026-02-11,CL=F,sell,85
2026-02-12,SI=F,buy,13
2026-02-12,GC=F,buy,43
2026-02-12,SI=F,buy,26
2026-02-13,SI=F,buy,5
2026-02-13,GC=F,sell,82
2026-02-13,CL=F,sell,58
2026-02-13,GC=F,sell,48
2026-02-13,CL=F,sell,41
2026-02-13,CL=F,sell,21
2026-02-13,SI=F,sell,72
2026-02-13,SI=F,buy,5
2026-02-13,SI=F,buy,33
2026-02-14,GC=F,buy,44
2026-02-14,CL=F,sell,72
2026-02-14,CL=F,sell,49
2026-02-14,SI=F,buy,42
2026-02-14,CL=F,buy,38
2026-02-14,SI=F,buy,48
2026-02-15,SI=F,sell,39
2026-02-15,GC=F,sell,21
2026-02-15,GC=F,buy,15
2026-02-15,CL=F,sell,44
2026-02-15,SI=F,sell,20
2026-02-15,CL=F,buy,29
2026-02-15,SI=F,sell,87
2026-02-15,CL=F,buy,32
2026-02-15,GC=F,sell,83
2026-02-15,GC=F,buy,48
2026-02-15,GC=F,sell,63
2026-02-15,GC=F,sell,15
2026-02-15,CL=F,sell,58
2026-02-15,CL=F,buy,23
2026-02-16,GC=F,sell,33
2026-02-17,SI=F,buy,32
2026-02-17,GC=F,buy,7
2026-02-17,SI=F,sell,70
2026-02-17,GC=F,buy,5
2026-02-17,SI=F,sell,88
2026-02-18,SI=F,buy,43
2026-02-18,CL=F,sell,86
2026-02-18,GC=F,sell,34
2026-02-18,CL=F,buy,38
2026-02-18,CL=F,sell,68
2026-02-18,CL=F,buy,19
2026-02-19,GC=F,buy,15
2026-02-19,GC=F,sell,26
2026-02-19,CL=F,sell,18
2026-02-19,CL=F,sell,36
2026-02-19,GC=F,buy,26
2026-02-19,SI=F,buy,33
2026-02-19,CL=F,sell,83
2026-02-19,CL=F,buy,44
2026-02-19,GC=F,sell,54
2026-02-20,CL=F,sell,79
2026-02-20,CL=F,sell,36
2026-02-20,CL=F,buy,8
2026-02-20,CL=F,sell,82
2026-02-20,SI=F,buy,34
2026-02-20,GC=F,buy,39
2026-02-21,SI=F,buy,16
2026-02-21,SI=F,buy,33
2026-02-21,GC=F,sell,17
2026-02-21,SI=F,buy,22
2026-02-21,GC=F,buy,5
2026-02-21,CL=F,sell,44
2026-02-21,SI=F,buy,41
2026-02-21,CL=F,buy,11
2026-02-21,GC=F,sell,27
2026-02-22,CL=F,buy,48
2026-02-22,CL=F,sell,79
2026-02-23,CL=F,buy,11
2026-02-23,SI=F,sell,40
2026-02-23,CL=F,buy,37
2026-02-23,GC=F,buy,35
2026-02-23,CL=F,buy,19
2026-02-24,CL=F,sell,64
2026-02-24,CL=F,sell,62
2026-02-24,CL=F,buy,14
2026-02-24,GC=F,buy,31
2026-02-24,GC=F,sell,33
2026-02-24,CL=F,buy,44
2026-02-24,CL=F,sell,84
2026-02-24,GC=F,buy,5
2026-02-24,GC=F,buy,27
2026-02-25,CL=F,buy,36
2026-02-25,CL=F,buy,42
2026-02-25,CL=F,buy,44
2026-02-25,GC=F,sell,99
2026-02-25,GC=F,sell,88
2026-02-26,SI=F,buy,18
2026-02-26,GC=F,buy,41
2026-02-26,GC=F,sell,39
2026-02-26,CL=F,sell,78
2026-02-26,GC=F,buy,47
2026-02-27,GC=F,buy,35
2026-02-27,CL=F,sell,83
2026-02-27,SI=F,sell,88
2026-02-27,SI=F,buy,47
2026-02-27,SI=F,buy,42
2026-02-28,SI=F,sell,81
2026-02-28,GC=F,sell,87
2026-02-28,CL=F,sell,28
2026-02-28,SI=F,buy,40
2026-02-28,GC=F,buy,17
2026-02-28,GC=F,buy,34
2026-02-28,SI=F,buy,24
2026-02-28,SI=F,buy,47
2026-02-28,GC=F,buy,6
2026-02-28,GC=F,sell,55
2026-03-01,CL=F,buy,3
2026-03-01,SI=F,sell,56
2026-03-01,CL=F,buy,25
2026-03-01,SI=F,sell,32
2026-03-01,GC=F,sell,87
2026-03-02,CL=F,sell,100
2026-03-02,SI=F,sell,94
2026-03-02,CL=F,sell,59
2026-03-02,GC=F,sell,61
